id, symptoms, diagnosis1, diagnosis2, diagnosis3, diagnosis4, diagnosis5
40,"Hard skin;Cold hands", "Raynaud's Phenomenon", "Scleroderma", "Frostbite", "Peripheral Artery Disease (PAD)", "Hypothyroidism", 
41,"Hard skin;Tight joint;Bumps under skin", "Scleroderma", "Juvenile Idiopathic Arthritis", "Morphea", "Dermatomyositis", "Lupus Erythematosus", 
42,"Fingers turnng white;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Buerger's disease", "Peripheral artery disease (PAD)", 
43,"shiny skin;Cold hands", "Hypothyroidism", "Poor Circulation", "Anemia", "Diabetes", "Malnutrition", 
44,"Hard skin;Cold hands;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Chilblains", "Peripheral artery disease", 
45,"shiny skin;Cold hands;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Hypothyroidism", 
46,"shiny skin;Musculoskeletal pain;Pills get stuck in throat ", "Dermatomyositis", "Esophageal Stricture", "Juvenile Idiopathic Arthritis", "Scleroderma", "Eosinophilic Esophagitis", 
47,"Musculoskeletal pain;Trouble swallowing", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Juvenile Dermatomyositis", "Kawasaki Disease", "Lyme Disease", 
48,"shiny skin;Fingers turning blue;Tight joint;Food gets stuck in throat", "Scleroderma", "Raynaud's phenomenon", "Dermatomyositis", "Esophageal stricture or achalasia", "Systemic lupus erythematosus (SLE)", 
49,"shiny skin;Fingers turning blue;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Buerger's disease", 
50,"Hard skin;Fingers turning blue;Tight joint;sore muscles", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Scleroderma", "Dermatomyositis", "Chilblains", 
51,"Fingers turnng white;Tight joint;Musculoskeletal pain;Food gets stuck in throat", "Juvenile Idiopathic Arthritis (JIA)", "Eosinophilic Esophagitis (EoE)", "Mixed Connective Tissue Disease (MCTD)", "Scleroderma", "Gastroesophageal Reflux Disease (GERD)", 
52,"shiny skin;Fingers turnng white;Tight joint;Bumps under skin", "Juvenile Dermatomyositis", "Scleroderma", "Lupus", "Rheumatoid Arthritis", "Mixed Connective Tissue Disease", 
53,"Hard skin", "Keratosis Pilaris", "Ichthyosis", "Eczema", "Psoriasis", "Acanthosis Nigricans", 
54,"shiny skin;Fingers turning blue;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Raynaud's Phenomenon", "Dermatomyositis", "Scleroderma", "Lupus", 
55,"shiny skin;Musculoskeletal pain;Muscle pain;Bumps under skin", "Juvenile Dermatomyositis", "Lupus Erythematosus", "Rheumatoid Arthritis", "Scleroderma", "Juvenile Idiopathic Arthritis", 
56,"shiny skin;Tight joint;Musculoskeletal pain", "Juvenile Idiopathic Arthritis (JIA)", "Lupus", "Dermatomyositis", "Juvenile Dermatomyositis", "Scleroderma", 
57,"Hard skin;Fingers turnng white;Tight joint", "Scleroderma", "Juvenile Idiopathic Arthritis", "Mixed Connective Tissue Disease", "Dermatomyositis", "Systemic Lupus Erythematosus", 
58,"shiny skin;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Lupus", "Dermatomyositis", "Scleroderma", "Juvenile Rheumatoid Arthritis (JRA)", 
59,"shiny skin;Cold hands", "Hypothyroidism", "Poor Circulation", "Anemia", "Diabetes", "Malnutrition", 
60,"Hard skin;Fingers turning blue;Tight fingers;Pills get stuck in throat ", "Scleroderma", "Systemic Lupus Erythematosus (SLE)", "Mixed Connective Tissue Disease (MCTD)", "Dermatomyositis", "Eosinophilic Esophagitis", 
61,"Hard skin", "Keratosis Pilaris", "Ichthyosis", "Eczema", "Psoriasis", "Acanthosis Nigricans", 
62,"Hard skin;Fingers turning blue;Tender muscles", "Raynaud's Phenomenon", "Scleroderma", "Dermatomyositis", "Chilblains", "Frostbite", 
63,"Tight fingers;Musculoskeletal pain", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Juvenile Dermatomyositis", "Growing Pains", "Vitamin D Deficiency", 
64,"Fingers turnng white;Tight joint;Trouble swallowing", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Scleroderma", "Dermatomyositis", "Sjögren's Syndrome", 
65,"Hard skin;Fingers turning blue;Bumps under skin", "Raynaud's Phenomenon", "Scleroderma", "Chilblains", "Erythromelalgia", "Lupus", 
66,"shiny skin;Fingers turning blue;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Raynaud's Phenomenon", "Dermatomyositis", "Scleroderma", "Lupus", 
67,"shiny skin;Fingers turnng white;shortness of breath with exertion", "Raynaud's Phenomenon", "Asthma", "Scleroderma", "Anemia", "Connective Tissue Disorder", 
68,"Hard skin;Fingers turning blue", "Raynaud's phenomenon", "Frostbite", "Scleroderma", "Peripheral artery disease", "Buerger's disease", 
69,"Hard skin;Fingers turnng white;Tight joint;Musculoskeletal pain;Muscle pain;shortness of breath", "Systemic Sclerosis (Scleroderma)", "Mixed Connective Tissue Disease", "Juvenile Idiopathic Arthritis", "Fibromyalgia", "Pulmonary Hypertension", 
70,"shiny skin;Cold hands;sore muscles;Bumps under skin", "Dermatomyositis", "Lupus Erythematosus", "Juvenile Idiopathic Arthritis", "Scleroderma", "Juvenile Dermatomyositis", 
71,"shiny skin;Cold hands;Musculoskeletal pain", "Hypothyroidism", "Rheumatoid Arthritis", "Anemia", "Vitamin D Deficiency", "Fibromyalgia", 
72,"Hard skin;Fingers turnng white;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Chilblains", "Peripheral artery disease", 
73,"Hard skin;Fingers turnng white;Tight joint", "Scleroderma", "Juvenile Idiopathic Arthritis", "Mixed Connective Tissue Disease", "Dermatomyositis", "Systemic Lupus Erythematosus", 
74,"Pain;Muscle pain", "Growing Pains", "Viral Infection", "Juvenile Idiopathic Arthritis", "Fibromyalgia", "Vitamin D Deficiency", 
75,"shiny skin;Pain", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Dermatomyositis", "Celiac Disease", "Juvenile Rheumatoid Arthritis (JRA)", 
76,"shiny skin;Fingers turnng white;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Buerger's disease", 
77,"Hard skin;Cold hands;Tight fingers;Trouble swallowing", "Systemic Sclerosis (Scleroderma)", "Mixed Connective Tissue Disease", "Dermatomyositis", "Eosinophilic Esophagitis", "Achalasia", 
78,"shiny skin;Fingers turning blue;Tight fingers;Bumps under skin;Food gets stuck in throat", "Systemic Sclerosis (Scleroderma)", "Raynaud's Phenomenon", "Eosinophilic Esophagitis", "Mixed Connective Tissue Disease", "Dermatomyositis", 
79,"shiny skin;Tight fingers;Pain", "Scleroderma", "Mixed Connective Tissue Disease (MCTD)", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Dermatomyositis", 
80,"Hard skin;Fingers turning blue;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Buerger's disease", 
81,"Fingers turning blue;Tight fingers;Pain", "Raynaud's phenomenon", "Frostbite", "Scleroderma", "Buerger's disease", "Peripheral artery disease", 
82,"shiny skin;Tight joint;sore muscles", "Juvenile Dermatomyositis", "Juvenile Idiopathic Arthritis", "Lupus Erythematosus", "Fibromyalgia", "Vitamin D Deficiency", 
83,"shiny skin;Cold hands;Tight fingers;Pain;Food gets stuck in throat;shortness of breath with exertion", "Systemic Sclerosis (Scleroderma)", "Mixed Connective Tissue Disease (MCTD)", "Dermatomyositis", "Eosinophilic Esophagitis", "Juvenile Idiopathic Arthritis", 
84,"shiny skin;Fingers turnng white;Tight fingers;shortness of breath with exertion", "Raynaud's phenomenon", "Scleroderma", "Connective tissue disorder", "Asthma", "Anemia", 
85,"Hard skin;Fingers turnng white;Tight fingers;Bumps under skin", "Scleroderma", "Systemic Lupus Erythematosus (SLE)", "Mixed Connective Tissue Disease (MCTD)", "Dermatomyositis", "Rheumatoid Arthritis", 
86,"shiny skin;Fingers turnng white;Musculoskeletal pain", "Raynaud's Phenomenon", "Scleroderma", "Lupus", "Juvenile Idiopathic Arthritis", "Hypothyroidism", 
87,"Hard skin;Fingers turning blue;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Buerger's disease", 
88,"shiny skin;Cold hands", "Hypothyroidism", "Poor Circulation", "Anemia", "Diabetes", "Malnutrition", 
89,"Hard skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Connective tissue disorder", 
90,"shiny skin;Fingers turning blue;Tight joint;Trouble swallowing solids", "Systemic Scleroderma (Diffuse Cutaneous Systemic Sclerosis)", "Mixed Connective Tissue Disease", "Dermatomyositis", "Juvenile Idiopathic Arthritis", "Eosinophilic Esophagitis", 
91,"Hard skin;Cold hands;Tight joint;Pain", "Juvenile Idiopathic Arthritis (JIA)", "Raynaud's Phenomenon", "Scleroderma", "Lupus", "Dermatomyositis", 
92,"shiny skin;Fingers turning blue", "Raynaud's phenomenon", "Frostbite", "Acrocyanosis", "Connective tissue disorder", "Peripheral artery disease", 
93,"Hard skin;Fingers turnng white;Tight joint;Pain", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Scleroderma", "Chilblains", "Complex Regional Pain Syndrome", 
94,"Hard skin;Tight fingers;sore muscles;Trouble swallowing liquids", "Systemic Sclerosis (Scleroderma)", "Dermatomyositis", "Mixed Connective Tissue Disease (MCTD)", "Juvenile Idiopathic Arthritis (JIA)", "Eosinophilic Esophagitis", 
95,"shiny skin;Cold hands", "Hypothyroidism", "Poor Circulation", "Anemia", "Diabetes", "Malnutrition", 
96,"Hard skin;Musculoskeletal pain;Tender muscles;shortness of breath", "Juvenile Dermatomyositis", "Systemic Lupus Erythematosus (SLE)", "Juvenile Idiopathic Arthritis", "Scleroderma", "Fibromyalgia", 
97,"shiny skin;Fingers turnng white;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Buerger's disease", 
98,"Hard skin;Fingers turning blue;Tight joint", "Raynaud's Phenomenon", "Scleroderma", "Juvenile Idiopathic Arthritis", "Frostbite", "Chilblains", 
99,"shiny skin;Tight fingers", "Scleroderma", "Mixed Connective Tissue Disease (MCTD)", "Systemic Lupus Erythematosus (SLE)", "Dermatomyositis", "Nephrogenic Systemic Fibrosis", 
100,"shiny skin;Fingers turnng white;Tight fingers;Musculoskeletal pain", "Systemic Scleroderma (Diffuse Cutaneous Systemic Sclerosis)", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Mixed Connective Tissue Disease", "Dermatomyositis", 
101,"Fingers turnng white;Tight joint", "Raynaud's phenomenon", "Juvenile idiopathic arthritis", "Scleroderma", "Lupus", "Frostbite", 
102,"Hard skin;Fingers turnng white;Pain", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Complex regional pain syndrome (CRPS)", 
103,"shiny skin;Fingers turning blue;Tight fingers;Pain", "Raynaud's Phenomenon", "Scleroderma", "Frostbite", "Peripheral Artery Disease (PAD)", "Complex Regional Pain Syndrome (CRPS)", 
104,"Hard skin;Cold hands;Tight joint;Musculoskeletal pain;Food gets stuck in throat", "Systemic Sclerosis (Scleroderma)", "Juvenile Idiopathic Arthritis", "Eosinophilic Esophagitis", "Mixed Connective Tissue Disease", "Dermatomyositis", 
105,"Fingers turnng white", "Raynaud's phenomenon", "Buerger's disease", "Frostbite", "Peripheral artery disease (PAD)", "Connective tissue disorders", 
106,"Fingers turnng white;Tight joint", "Raynaud's phenomenon", "Juvenile idiopathic arthritis", "Scleroderma", "Lupus", "Frostbite", 
107,"shiny skin;Fingers turning blue", "Raynaud's phenomenon", "Frostbite", "Acrocyanosis", "Connective tissue disorder", "Peripheral artery disease", 
108,"shiny skin;Cold hands;Pain;Tender muscles", "Hypothyroidism", "Vitamin D Deficiency", "Juvenile Idiopathic Arthritis", "Fibromyalgia", "Myositis", 
109,"Hard skin;Fingers turnng white;Pain", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Complex regional pain syndrome (CRPS)", 
110,"Hard skin;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Dermatomyositis", "Systemic Lupus Erythematosus (SLE)", "Mixed Connective Tissue Disease (MCTD)", 
111,"Hard skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Connective tissue disorder", 
112,"Hard skin;Fingers turning blue;Tight joint", "Raynaud's Phenomenon", "Scleroderma", "Juvenile Idiopathic Arthritis", "Frostbite", "Chilblains", 
113,"Hard skin;Fingers turnng white;Tight joint;shortness of breath with exertion", "Systemic Sclerosis (Scleroderma)", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Mixed Connective Tissue Disease", "Dermatomyositis", 
114,"Fingers turnng white;Tight joint", "Raynaud's phenomenon", "Juvenile idiopathic arthritis", "Scleroderma", "Lupus", "Frostbite", 
115,"Hard skin;Cold hands;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Raynaud's Phenomenon", "Dermatomyositis", "Mixed Connective Tissue Disease (MCTD)", 
116,"shiny skin;Fingers turning blue", "Raynaud's phenomenon", "Frostbite", "Acrocyanosis", "Connective tissue disorder", "Peripheral artery disease", 
117,"shiny skin;Fingers turning blue;Pain;Trouble swallowing", "Raynaud's Phenomenon", "Scleroderma", "Dermatomyositis", "Systemic Lupus Erythematosus (SLE)", "Juvenile Idiopathic Arthritis (JIA)", 
118,"shiny skin;Cold hands;Bumps under skin", "Diabetes Mellitus", "Hypothyroidism", "Lipoid Proteinosis", "Amyloidosis", "Scleroderma", 
119,"Hard skin;Tight fingers;Trouble swallowing solids", "Scleroderma", "Eosinophilic Esophagitis", "Mixed Connective Tissue Disease", "Dermatomyositis", "Systemic Lupus Erythematosus", 
120,"Hard skin;Fingers turnng white;Tight fingers;Pain;Bumps under skin", "Scleroderma", "Raynaud's phenomenon", "Juvenile idiopathic arthritis", "Dermatomyositis", "Mixed connective tissue disease", 
121,"shiny skin;Fingers turnng white;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Scleroderma", "Mixed Connective Tissue Disease (MCTD)", "Dermatomyositis", 
122,"shiny skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Lupus", "Frostbite", "Peripheral artery disease", 
123,"shiny skin;Cold hands;Tight fingers", "Raynaud's phenomenon", "Scleroderma", "Frostbite", "Peripheral artery disease (PAD)", "Hypothyroidism", 
124,"Hard skin;Fingers turning blue;Tight fingers;Musculoskeletal pain", "Raynaud's phenomenon", "Scleroderma", "Lupus", "Frostbite", "Peripheral artery disease", 
125,"shiny skin;Cold hands;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Raynaud's Phenomenon", "Dermatomyositis", "Scleroderma", 
126,"Fingers turning blue", "Raynaud's phenomenon", "Frostbite", "Peripheral artery disease (PAD)", "Acrocyanosis", "Connective tissue disorder", 
127,"Hard skin;Cold hands;Tight fingers;Pain", "Raynaud's phenomenon", "Scleroderma", "Chilblains", "Frostbite", "Peripheral artery disease (PAD)", 
128,"Fingers turning blue;Muscle pain", "Raynaud's Phenomenon", "Juvenile Dermatomyositis", "Peripheral Artery Disease", "Frostbite", "Sickle Cell Disease", 
129,"shiny skin;Tight fingers;Pain", "Scleroderma", "Mixed Connective Tissue Disease (MCTD)", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Dermatomyositis", 
130,"shiny skin;Cold hands", "Hypothyroidism", "Poor Circulation", "Anemia", "Diabetes", "Malnutrition", 
131,"shiny skin;Fingers turning blue;Tender muscles;Bumps under skin", "Dermatomyositis", "Systemic Lupus Erythematosus (SLE)", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Vasculitis", 
132,"Cold hands;Tight joint;Muscle pain;shortness of breath", "Juvenile Idiopathic Arthritis (JIA)", "Systemic Lupus Erythematosus (SLE)", "Raynaud's Phenomenon", "Anemia", "Asthma", 
133,"shiny skin;Cold hands;Tight fingers;Bumps under skin;shortness of breath", "Scleroderma", "Mixed Connective Tissue Disease (MCTD)", "Systemic Lupus Erythematosus (SLE)", "Dermatomyositis", "Rheumatoid Arthritis", 
134,"shiny skin;Cold hands;Food gets stuck in throat", "Achalasia", "Hypothyroidism", "Gastroesophageal Reflux Disease (GERD)", "Eosinophilic Esophagitis", "Esophageal Stricture", 
135,"shiny skin;Cold hands;Tight fingers;shortness of breath", "Raynaud's Phenomenon", "Scleroderma", "Lupus", "Hypothyroidism", "Anemia", 
136,"Hard skin;Fingers turning blue;Tight fingers;Muscle pain;shortness of breath", "Raynaud's phenomenon", "Systemic sclerosis (scleroderma)", "Mixed connective tissue disease", "Juvenile dermatomyositis", "Peripheral artery disease", 
137,"shiny skin;Tight joint", "Juvenile Idiopathic Arthritis (JIA)", "Lupus", "Dermatomyositis", "Scleroderma", "Juvenile Rheumatoid Arthritis (JRA)", 
138,"shiny skin;Muscle pain", "Dermatomyositis", "Juvenile Idiopathic Arthritis", "Lupus Erythematosus", "Juvenile Dermatomyositis", "Metabolic Disorder", 
139,"shiny skin;Fingers turning blue;Tight joint;sore muscles", "Juvenile Dermatomyositis", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Vitamin D Deficiency", "Fibromyalgia", 
140,"Hard skin;Fingers turning blue;Tight fingers;Bumps under skin", "Raynaud's Phenomenon", "Scleroderma", "Lupus", "Mixed Connective Tissue Disease", "Frostbite", 
141,"shiny skin;Fingers turning blue;Musculoskeletal pain", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Lupus", "Hypothyroidism", 
142,"Hard skin;Musculoskeletal pain", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Dermatomyositis", "Morphea", "Lupus Erythematosus", 
143,"shiny skin;Fingers turnng white;Tight fingers;Musculoskeletal pain", "Systemic Scleroderma (Diffuse Cutaneous Systemic Sclerosis)", "Raynaud's Phenomenon", "Juvenile Idiopathic Arthritis", "Mixed Connective Tissue Disease", "Dermatomyositis", 
144,"Hard skin;Fingers turning blue;shortness of breath with exertion", "Raynaud's phenomenon", "Scleroderma", "Pulmonary hypertension", "Connective tissue disorder", "Anemia", 
145,"Hard skin;Musculoskeletal pain", "Juvenile Idiopathic Arthritis (JIA)", "Scleroderma", "Dermatomyositis", "Morphea", "Lupus Erythematosus", 
146,"Hard skin;Fingers turning blue;Tight joint;Musculoskeletal pain", "Raynaud's phenomenon", "Scleroderma", "Juvenile idiopathic arthritis", "Lupus", "Frostbite", 
147,"Hard skin;Fingers turnng white;Tight joint;Bumps under skin;Trouble swallowing", "Systemic Scleroderma (Diffuse Cutaneous Systemic Sclerosis)", "Raynaud's Phenomenon", "Dermatomyositis", "Mixed Connective Tissue Disease (MCTD)", "Juvenile Idiopathic Arthritis (JIA)", 
148,"Hard skin;Fingers turnng white;Pills get stuck in throat ", "Scleroderma", "Eosinophilic Esophagitis", "Raynaud's Phenomenon", "Mixed Connective Tissue Disease", "Systemic Sclerosis", 
149,"Hard skin;Fingers turnng white;Bumps under skin;Food gets stuck in throat", "Scleroderma", "Eosinophilic Esophagitis", "Dermatomyositis", "Mixed Connective Tissue Disease", "Systemic Lupus Erythematosus", 
150,"shiny skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Lupus", "Frostbite", "Peripheral artery disease", 
151,"Hard skin;Cold hands;Pain;Muscle pain;Trouble swallowing liquids", "Scleroderma", "Juvenile Dermatomyositis", "Mixed Connective Tissue Disease", "Systemic Lupus Erythematosus", "Polymyositis", 
152,"shiny skin;Fingers turning blue;Tight fingers;Muscle pain", "Raynaud's Phenomenon", "Dermatomyositis", "Scleroderma", "Lupus", "Frostbite", 
153,"shiny skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Lupus", "Frostbite", "Peripheral artery disease", 
154,"shiny skin;Fingers turnng white", "Raynaud's phenomenon", "Scleroderma", "Lupus", "Frostbite", "Peripheral artery disease", 
